# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x080C89C0	0x080C8A27	thumb	Cmd_if_stat_level_more_than
0x080C8A28	0x080C8A8F	thumb	Cmd_if_stat_level_equal
0x080C8A90	0x080C8AF7	thumb	Cmd_if_stat_level_not_equal
0x080C8AF8	0x080C8BF3	thumb	Cmd_if_can_faint
0x080C8BF4	0x080C8CD7	thumb	Cmd_if_cant_faint
0x080C8CD8	0x080C8DB1	thumb	Cmd_if_has_move
0x080C8DB4	0x080C8E8D	thumb	Cmd_if_doesnt_have_move
0x080C8E90	0x080C8F83	thumb	Cmd_if_has_move_with_effect
0x080C8F84	0x080C905B	thumb	Cmd_if_doesnt_have_move_with_effect
0x080C905C	0x080C90E1	thumb	Cmd_if_any_move_disabled_or_encored
0x080C90E4	0x080C9171	thumb	Cmd_if_curr_move_disabled_or_encored
0x080C9174	0x080C9187	thumb	Cmd_flee
0x080C9188	0x080C9223	thumb	Cmd_if_random_safari_flee
0x080C9224	0x080C9237	thumb	Cmd_watch
0x080C9238	0x080C92B7	thumb	Cmd_get_hold_effect
0x080C92B8	0x080C930F	thumb	Cmd_get_gender
0x080C9310	0x080C935B	thumb	Cmd_is_first_turn_for
0x080C935C	0x080C93A7	thumb	Cmd_get_stockpile_count
0x080C93A8	0x080C93CF	thumb	Cmd_is_double_battle
0x080C93D0	0x080C941B	thumb	Cmd_get_used_held_item
0x080C941C	0x080C9447	thumb	Cmd_get_move_type_from_result
0x080C9448	0x080C9473	thumb	Cmd_get_move_power_from_result
0x080C9474	0x080C949F	thumb	Cmd_get_move_effect_from_result
0x080C94A0	0x080C94EB	thumb	Cmd_get_protect_count
0x080C94EC	0x080C94ED	thumb	Cmd_nullsub_52
0x080C94F0	0x080C94F1	thumb	Cmd_nullsub_53
0x080C94F4	0x080C94F5	thumb	Cmd_nullsub_54
0x080C94F8	0x080C94F9	thumb	Cmd_nullsub_55
0x080C94FC	0x080C94FD	thumb	Cmd_nullsub_56
0x080C9500	0x080C9501	thumb	Cmd_nullsub_57
0x080C9504	0x080C9533	thumb	Cmd_call
0x080C9534	0x080C9553	thumb	Cmd_goto
0x080C9554	0x080C9577	thumb	Cmd_end
0x080C9578	0x080C964D	thumb	Cmd_if_level_compare
0x080C9650	0x080C969F	thumb	Cmd_if_target_taunted
0x080C96A0	0x080C96EF	thumb	Cmd_if_target_not_taunted
0x080C96F0	0x080C9713	thumb	AIStackPushVar
0x080C9714	0x080C973B	thumb	AIStackPushVar_cursor
0x080C973C	0x080C977B	thumb	AIStackPop
0x080C977C	0x080C97CF	thumb	CheckObjectGraphicsInFrontOfPlayer
0x080C97D0	0x080C97F3	thumb	CreateFieldEffectShowMon
0x080C97F4	0x080C9883	thumb	Task_FieldEffectShowMon_Init
0x080C9884	0x080C98CF	thumb	Task_FieldEffectShowMon_WaitPlayerAnim
0x080C98D0	0x080C9973	thumb	Task_FieldEffectShowMon_WaitFldeff
0x080C9974	0x080C99AB	thumb	Task_FieldEffectShowMon_Cleanup
0x080C99AC	0x080C99E3	thumb	SetUpFieldMove_RockSmash
0x080C99E4	0x080C9A03	thumb	FieldCallback_UseRockSmash
0x080C9A04	0x080C9A33	thumb	FldEff_UseRockSmash
0x080C9A34	0x080C9A49	thumb	StartRockSmashFieldEffect
0x080C9A4C	0x080C9A7F	thumb	SetUpFieldMove_Dig
0x080C9A80	0x080C9A9F	thumb	FieldCallback_Dig
0x080C9AA0	0x080C9ACF	thumb	FldEff_UseDig
0x080C9AD0	0x080C9AFF	thumb	StartDigFieldEffect
0x080C9B00	0x080C9B45	thumb	SetUpFieldMove_Flash
0x080C9B48	0x080C9B83	thumb	FieldCallback_Flash
0x080C9B84	0x080C9BA3	thumb	FldEff_UseFlash
0x080C9BA4	0x080C9BB9	thumb	CB2_ChangeMapMain
0x080C9BBC	0x080C9BCD	thumb	VBC_ChangeMapVBlank
0x080C9BD0	0x080C9CBB	thumb	CB2_DoChangeMap
0x080C9CBC	0x080C9D4F	thumb	TryDoMapTransition
0x080C9D50	0x080C9D9F	thumb	MapTransitionIsEnter
0x080C9DA0	0x080C9DEF	thumb	MapTransitionIsExit
0x080C9DF0	0x080C9E03	thumb	FlashTransition_Exit
0x080C9E04	0x080C9E1F	thumb	Task_FlashTransition_Exit_0
0x080C9E20	0x080C9EC3	thumb	Task_FlashTransition_Exit_1
0x080C9EC4	0x080C9F0B	thumb	Task_FlashTransition_Exit_2
0x080C9F0C	0x080C9F73	thumb	Task_FlashTransition_Exit_3
0x080C9F74	0x080C9FA7	thumb	Task_FlashTransition_Exit_4
0x080C9FA8	0x080C9FBB	thumb	FlashTransition_Enter
0x080C9FBC	0x080C9FD7	thumb	Task_FlashTransition_Enter_0
0x080C9FD8	0x080CA077	thumb	Task_FlashTransition_Enter_1
0x080CA078	0x080CA0DB	thumb	Task_FlashTransition_Enter_2
0x080CA0DC	0x080CA133	thumb	Task_FlashTransition_Enter_3
0x080CA134	0x080CA163	thumb	RunMapPreviewScreen
0x080CA164	0x080CA2B7	thumb	Task_MapPreviewScreen_0
0x080CA2B8	0x080CA397	thumb	EnterHallOfFame
0x080CA398	0x080CA3AB	thumb	SetCB2WhiteOut
0x080CA3AC	0x080CA3F7	thumb	GetPokedexCount
0x080CA3F8	0x080CA4F7	thumb	GetProfOaksRatingMessageByCount
0x080CA4F8	0x080CA50F	thumb	GetProfOaksRatingMessage
0x080CA510	0x080CA547	thumb	Task_WaitFadeAndSetCallback
0x080CA548	0x080CA573	thumb	HallOfFamePCBeginFade
0x080CA574	0x080CA593	thumb	ReturnFromHallOfFamePC
0x080CA594	0x080CA5CB	thumb	ReshowPCMenuAfterHallOfFamePC
0x080CA5CC	0x080CA5EB	thumb	Task_WaitForPaletteFade
0x080CA5EC	0x080CA603	thumb	ShowDiploma
0x080CA604	0x080CA633	thumb	ForcePlayerOntoBike
0x080CA634	0x080CA635	thumb	ResetCyclingRoadChallengeData
0x080CA638	0x080CA65F	thumb	GetPlayerAvatarBike
0x080CA660	0x080CA66F	thumb	ShowFieldMessageStringVar4
0x080CA670	0x080CA68F	thumb	GetPlayerXY
0x080CA690	0x080CA6AF	thumb	GetPlayerTrainerIdOnesDigit
0x080CA6B0	0x080CA6E7	thumb	BufferBigGuyOrBigGirlString
0x080CA6E8	0x080CA71F	thumb	BufferSonOrDaughterString
0x080CA720	0x080CA72B	thumb	GetBattleOutcome
0x080CA72C	0x080CA73F	thumb	SetHiddenItemFlag
0x080CA740	0x080CA7BF	thumb	GetLeadMonFriendship
0x080CA7C0	0x080CA7D7	thumb	ShowTownMap
0x080CA7D8	0x080CA83D	thumb	PlayerHasGrassPokemonInParty
0x080CA840	0x080CA87B	thumb	AnimatePcTurnOn
0x080CA87C	0x080CA8CB	thumb	Task_AnimatePcTurnOn
0x080CA8CC	0x080CA97B	thumb	PcTurnOnUpdateMetatileId
0x080CA97C	0x080CAA07	thumb	AnimatePcTurnOff
0x080CAA08	0x080CAA5B	thumb	SpawnCameraObject
0x080CAA5C	0x080CAA7F	thumb	RemoveCameraObject
0x080CAA80	0x080CAA8F	thumb	BufferEReaderTrainerName
0x080CAA90	0x080CAAB3	thumb	GetRandomSlotMachineId
0x080CAAB4	0x080CAADB	thumb	LeadMonHasEffortRibbon
0x080CAADC	0x080CAB17	thumb	GiveLeadMonEffortRibbon
0x080CAB18	0x080CAB49	thumb	AreLeadMonEVsMaxedOut
0x080CAB4C	0x080CABA1	thumb	IsStarterFirstStageInParty
0x080CABA4	0x080CABDB	thumb	IsThereRoomInAnyBoxForMorePokemon
0x080CABDC	0x080CABF9	thumb	IsPokerusInParty
0x080CABFC	0x080CAC57	thumb	ShakeScreen
0x080CAC58	0x080CACBB	thumb	Task_ShakeScreen
0x080CACBC	0x080CACCD	thumb	Task_EndScreenShake
0x080CACD0	0x080CAD25	thumb	GetLeadMonIndex
0x080CAD28	0x080CAD4F	thumb	GetPartyMonSpecies
0x080CAD50	0x080CAD93	thumb	IsMonOTNameNotPlayers
0x080CAD94	0x080CAD95	thumb	NullFieldSpecial
0x080CAD98	0x080CADBF	thumb	DoPicboxCancel
0x080CADC0	0x080CB025	thumb	SetVermilionTrashCans
0x080CB028	0x080CB079	thumb	IncrementResortGorgeousStepCounter
0x080CB07C	0x080CB0F7	thumb	SampleResortGorgeousMonAndReward
0x080CB0F8	0x080CB169	thumb	SampleResortGorgeousMon
0x080CB16C	0x080CB1AB	thumb	SampleResortGorgeousReward
0x080CB1AC	0x080CB1D5	thumb	CheckAddCoins
0x080CB1D8	0x080CB2FB	thumb	GetElevatorFloor
0x080CB2FC	0x080CB46B	thumb	InitElevatorFloorSelectMenuPos
0x080CB46C	0x080CB4E7	thumb	AnimateElevator
0x080CB4E8	0x080CB553	thumb	Task_ElevatorShake
0x080CB554	0x080CB60F	thumb	DrawElevatorCurrentFloorWindow
0x080CB610	0x080CB62B	thumb	CloseElevatorCurrentFloorWindow
0x080CB62C	0x080CB67F	thumb	AnimateElevatorWindowView
0x080CB680	0x080CB797	thumb	Task_AnimateElevatorWindowView
0x080CB798	0x080CB8D7	thumb	ListMenu
0x080CB8D8	0x080CBA4F	thumb	Task_CreateScriptListMenu
0x080CBA50	0x080CBAAF	thumb	CreateScriptListMenu
0x080CBAB0	0x080CBAFB	thumb	ScriptListMenuMoveCursorFunction
0x080CBAFC	0x080CBB7F	thumb	Task_ListMenuHandleInput
0x080CBB80	0x080CBBFF	thumb	Task_DestroyListMenu
0x080CBC00	0x080CBC2F	thumb	Task_SuspendListMenu
0x080CBC30	0x080CBC63	thumb	ReturnToListMenu
0x080CBC64	0x080CBC93	thumb	Task_RedrawScrollArrowsAndWaitInput
0x080CBC94	0x080CBD23	thumb	Task_CreateMenuRemoveScrollIndicatorArrowPair
0x080CBD24	0x080CBD53	thumb	Task_ListMenuRemoveScrollIndicatorArrowPair
0x080CBD54	0x080CBD65	thumb	ForcePlayerToStartSurfing
0x080CBD68	0x080CBD83	thumb	GetStarterSpeciesById
0x080CBD84	0x080CBD9F	thumb	GetStarterSpecies
0x080CBDA0	0x080CBDBB	thumb	SetSeenMon
0x080CBDBC	0x080CBDD3	thumb	ResetContextNpcTextColor
0x080CBDD4	0x080CBE23	thumb	ContextNpcGetTextColor
0x080CBE24	0x080CBE8D	thumb	HasMonBeenRenamed
0x080CBE90	0x080CBEA5	thumb	HasLeadMonBeenRenamed
0x080CBEA8	0x080CBED7	thumb	TV_PrintIntToStringVar
0x080CBED8	0x080CBF73	thumb	CountDigits
0x080CBF74	0x080CBFB3	thumb	NameRaterWasNicknameChanged
0x080CBFB4	0x080CC037	thumb	ChangeBoxPokemonNickname
0x080CC038	0x080CC05B	thumb	ChangeBoxPokemonNickname_CB
0x080CC05C	0x080CC117	thumb	ChangePokemonNickname
0x080CC118	0x080CC143	thumb	ChangePokemonNickname_CB
0x080CC144	0x080CC173	thumb	BufferMonNickname
0x080CC174	0x080CC1B7	thumb	IsMonOTIDNotPlayers
0x080CC1B8	0x080CC1D7	thumb	GetPlayerTrainerId
0x080CC1D8	0x080CC28F	thumb	GetUnlockedSeviiAreas
0x080CC290	0x080CC39F	thumb	UpdateTrainerCardPhotoIcons
0x080CC3A0	0x080CC41F	thumb	StickerManGetBragFlags
0x080CC420	0x080CC45D	thumb	GetHiddenItemAttr
0x080CC460	0x080CC4A5	thumb	DoesPlayerPartyContainSpecies
0x080CC4A8	0x080CC4F5	thumb	GetMartClerkObjectId
0x080CC4F8	0x080CC505	thumb	SetUsedPkmnCenterQuestLogEvent
0x080CC508	0x080CC56F	thumb	QuestLog_CheckDepartingIndoorsMap
0x080CC570	0x080CC703	thumb	QuestLog_TryRecordDepartedLocation
0x080CC704	0x080CC76F	thumb	GetMysteryGiftCardStat
0x080CC770	0x080CC77B	thumb	SetPCBoxToSendMon
0x080CC77C	0x080CC787	thumb	GetPCBoxToSendMon
0x080CC788	0x080CC7CB	thumb	ShouldShowBoxWasFullMessage
0x080CC7CC	0x080CC84D	thumb	IsDestinationBoxFull
0x080CC850	0x080CC89D	thumb	UsedPokemonCenterWarp
0x080CC8A0	0x080CC8EB	thumb	BufferTMHMMoveName
0x080CC8EC	0x080CC91B	thumb	RunMassageCooldownStepCounter
0x080CC91C	0x080CC947	thumb	DaisyMassageServices
0x080CC948	0x080CC9EB	thumb	DoPokemonLeagueLightingEffect
0x080CC9EC	0x080CCAC7	thumb	Task_RunPokemonLeagueLightingEffect
0x080CCAC8	0x080CCB3B	thumb	Task_CancelPokemonLeagueLightingEffect
0x080CCB3C	0x080CCB67	thumb	StopPokemonLeagueLightingEffectTask
0x080CCB68	0x080CCCCB	thumb	CapeBrinkGetMoveToTeachLeadPokemon
0x080CCCCC	0x080CCD57	thumb	HasLearnedAllMovesFromCapeBrinkTutor
0x080CCD58	0x080CCDA1	thumb	CutMoveRuinValleyCheck
0x080CCDA4	0x080CCDCF	thumb	CutMoveOpenDottedHoleDoor
0x080CCDD0	0x080CCDE3	thumb	DoDeoxysTriangleInteraction
0x080CCDE4	0x080CCEBB	thumb	Task_DoDeoxysTriangleInteraction
0x080CCEBC	0x080CCF6B	thumb	MoveDeoxysObject
0x080CCF6C	0x080CCF8D	thumb	Task_WaitDeoxysFieldEffect
0x080CCF90	0x080CCFD9	thumb	IncrementBirthIslandRockStepCount
0x080CCFDC	0x080CD007	thumb	SetDeoxysTrianglePalette
0x080CD008	0x080CD045	thumb	IsBadEggInParty
0x080CD048	0x080CD069	thumb	IsPlayerNotInTrainerTowerLobby
0x080CD06C	0x080CD0C7	thumb	BrailleCursorToggle
0x080CD0C8	0x080CD125	thumb	PlayerPartyContainsSpeciesWithPlayerID
0x080CD128	0x080CD187	thumb	UpdateLoreleiDollCollection
0x080CD188	0x080CD19F	thumb	LoopWingFlapSound
0x080CD1A0	0x080CD1FB	thumb	Task_WingFlapSound
0x080CD1FC	0x080CD213	thumb	ShowBattleRecords
0x080CD214	0x080CD35F	thumb	MainCB2_SetUp
0x080CD360	0x080CD371	thumb	VBlankCB
0x080CD374	0x080CD389	thumb	MainCB2
0x080CD38C	0x080CD3BB	thumb	Task_WaitFadeIn
0x080CD3BC	0x080CD3FB	thumb	Task_WaitButton
0x080CD3FC	0x080CD433	thumb	Task_FadeOut
0x080CD434	0x080CD477	thumb	Task_DestroyAndReturnToField
0x080CD478	0x080CD4A1	thumb	ClearWindowCommitAndRemove
0x080CD4A4	0x080CD5DB	thumb	ResetGpu
0x080CD5DC	0x080CD5F9	thumb	StopAllRunningTasks
0x080CD5FC	0x080CD60B	thumb	EnableDisplay
0x080CD60C	0x080CD661	thumb	ResetBGPos
0x080CD664	0x080CD693	thumb	ClearLinkBattleRecord
0x080CD694	0x080CD6C5	thumb	ClearLinkBattleRecords
0x080CD6C8	0x080CD6D5	thumb	GetLinkBattleRecordTotalBattles
0x080CD6D8	0x080CD70B	thumb	IndexOfOpponentLinkBattleRecord
0x080CD70C	0x080CD787	thumb	SortLinkBattleRecords
0x080CD788	0x080CD7EB	thumb	UpdateLinkBattleRecord
0x080CD7EC	0x080CD827	thumb	UpdateLinkBattleGameStats
0x080CD828	0x080CD8AD	thumb	AddOpponentLinkBattleRecord
0x080CD8B0	0x080CD8CB	thumb	ClearPlayerLinkBattleRecords
0x080CD8CC	0x080CD8F7	thumb	IncTrainerCardWinCount
0x080CD8F8	0x080CD923	thumb	IncTrainerCardLossCount
0x080CD924	0x080CD95D	thumb	UpdateBattleOutcomeOnTrainerCards
0x080CD960	0x080CD9C7	thumb	UpdatePlayerLinkBattleRecords
0x080CD9C8	0x080CDAA3	thumb	PrintTotalRecord
0x080CDAA4	0x080CDBB7	thumb	PrintOpponentBattleRecord
0x080CDBB8	0x080CDC87	thumb	PrintBattleRecords
0x080CDC88	0x080CDCA3	thumb	CommitWindow
0x080CDCA4	0x080CDCEB	thumb	LoadFrameGfxOnBg
0x080CDCEC	0x080CDCF9	thumb	CB2_BeginEvolutionScene
0x080CDCFC	0x080CDD7B	thumb	Task_BeginEvolutionScene
0x080CDD7C	0x080CDDC7	thumb	BeginEvolutionScene
0x080CDDC8	0x080CE0BB	thumb	EvolutionScene
0x080CE0BC	0x080CE2AF	thumb	CB2_EvolutionSceneLoadGraphics
0x080CE2B0	0x080CE513	thumb	CB2_TradeEvolutionSceneLoadGraphics
0x080CE514	0x080CE6E3	thumb	TradeEvolutionScene
0x080CE6E4	0x080CE6FD	thumb	CB2_EvolutionSceneUpdate
0x080CE700	0x080CE719	thumb	CB2_TradeEvolutionSceneUpdate
0x080CE71C	0x080CE8AF	thumb	CreateShedinja
0x080CE8B0	0x080CF50F	thumb	Task_EvolutionScene
0x080CF510	0x080D001F	thumb	Task_TradeEvolutionScene
0x080D0020	0x080D0021	thumb	EvoDummyFunc
0x080D0024	0x080D00AB	thumb	VBlankCB_EvolutionScene
0x080D00AC	0x080D0133	thumb	VBlankCB_TradeEvolutionScene
0x080D0134	0x080D01EB	thumb	Task_UpdateBgPalette
0x080D01EC	0x080D022F	thumb	CreateBgAnimTask
0x080D0230	0x080D0307	thumb	Task_AnimateBg
0x080D0308	0x080D0347	thumb	InitMovingBgPalette
0x080D0348	0x080D0447	thumb	StartBgAnimation
0x080D0448	0x080D047B	thumb	IsMovingBackgroundTaskRunning
0x080D047C	0x080D04BB	thumb	StopBgAnimation
0x080D04BC	0x080D0527	thumb	RestoreBgAfterAnim
0x080D0528	0x080D054F	thumb	GetCoins
0x080D0550	0x080D0577	thumb	SetCoins
0x080D0578	0x080D05B7	thumb	AddCoins
0x080D05B8	0x080D05DF	thumb	RemoveCoins
0x080D05E0	0x080D0647	thumb	PrintCoinsString_Parameterized
0x080D0648	0x080D06A3	thumb	ShowCoinsWindow_Parameterized
0x080D06A4	0x080D06FF	thumb	PrintCoinsString
0x080D0700	0x080D079B	thumb	ShowCoinsWindow
0x080D079C	0x080D07BF	thumb	HideCoinsWindow
0x080D07C0	0x080D0813	thumb	SetUpFieldMove_Strength
0x080D0814	0x080D0833	thumb	FieldCB_UseStrength
0x080D0834	0x080D087B	thumb	FldEff_UseStrength
0x080D087C	0x080D088B	thumb	ShowMonCB_UseStrength
0x080D088C	0x080D08BB	thumb	BattleTransition_StartOnField
0x080D08BC	0x080D08C9	thumb	BattleTransition_Start
0x080D08CC	0x080D091B	thumb	IsBattleTransitionDone
0x080D091C	0x080D094B	thumb	LaunchBattleTransitionTask
0x080D094C	0x080D0983	thumb	Task_BattleTransition
0x080D0984	0x080D09D3	thumb	Transition_StartIntro
0x080D09D4	0x080D0A05	thumb	Transition_WaitForIntro
0x080D0A08	0x080D0A2F	thumb	Transition_StartMain
0x080D0A30	0x080D0A5F	thumb	Transition_WaitForMain
0x080D0A60	0x080D0AAF	thumb	Task_Intro
0x080D0AB0	0x080D0AE7	thumb	Task_Blur
0x080D0AE8	0x080D0B19	thumb	Blur_Init
0x080D0B1C	0x080D0B7B	thumb	Blur_Main
0x080D0B7C	0x080D0BA7	thumb	Blur_End
0x080D0BA8	0x080D0BDF	thumb	Task_Swirl
0x080D0BE0	0x080D0C4B	thumb	Swirl_Init
0x080D0C4C	0x080D0CC3	thumb	Swirl_End
0x080D0CC4	0x080D0CFB	thumb	VBlankCB_Swirl
0x080D0CFC	0x080D0D27	thumb	HBlankCB_Swirl
0x080D0D28	0x080D0D5F	thumb	Task_Shuffle
0x080D0D60	0x080D0DC3	thumb	Shuffle_Init
0x080D0DC4	0x080D0E53	thumb	Shuffle_End
0x080D0E54	0x080D0E8B	thumb	VBlankCB_Shuffle
0x080D0E8C	0x080D0EB7	thumb	HBlankCB_Shuffle
0x080D0EB8	0x080D0EEF	thumb	Task_BigPokeball
0x080D0EF0	0x080D0FA7	thumb	BigPokeball_Init
0x080D0FA8	0x080D1037	thumb	BigPokeball_SetGfx
0x080D1038	0x080D10CB	thumb	PatternWeave_Blend1
0x080D10CC	0x080D116F	thumb	PatternWeave_Blend2
0x080D1170	0x080D11F3	thumb	PatternWeave_FinishAppear
0x080D11F4	0x080D12B7	thumb	PatternWeave_CircularMask
0x080D12B8	0x080D1343	thumb	VBlankCB_SetWinAndBlend
0x080D1344	0x080D136F	thumb	VBlankCB_PatternWeave
0x080D1370	0x080D139B	thumb	VBlankCB_CircularMask
0x080D139C	0x080D13D3	thumb	Task_PokeballsTrail
0x080D13D4	0x080D141F	thumb	PokeballsTrail_Init
0x080D1420	0x080D14AB	thumb	PokeballsTrail_Main
0x080D14AC	0x080D14D7	thumb	PokeballsTrail_End
0x080D14D8	0x080D1543	thumb	FldEff_PokeballTrail
0x080D1544	0x080D160B	thumb	SpriteCB_FldEffPokeballTrail
0x080D160C	0x080D1643	thumb	Task_ClockwiseWipe
0x080D1644	0x080D16AB	thumb	ClockwiseWipe_Init
0x080D16AC	0x080D173B	thumb	ClockwiseWipe_TopRight
0x080D173C	0x080D182F	thumb	ClockwiseWipe_Right
0x080D1830	0x080D18B7	thumb	ClockwiseWipe_Bottom
0x080D18B8	0x080D19B7	thumb	ClockwiseWipe_Left
0x080D19B8	0x080D1A4F	thumb	ClockwiseWipe_TopLeft
0x080D1A50	0x080D1A8F	thumb	ClockwiseWipe_End
0x080D1A90	0x080D1B2B	thumb	VBlankCB_ClockwiseWipe
0x080D1B2C	0x080D1B63	thumb	Task_Ripple
0x080D1B64	0x080D1BBB	thumb	Ripple_Init
0x080D1BBC	0x080D1C9B	thumb	Ripple_Main
0x080D1C9C	0x080D1CD3	thumb	VBlankCB_Ripple
0x080D1CD4	0x080D1CFF	thumb	HBlankCB_Ripple
0x080D1D00	0x080D1D37	thumb	Task_Wave
0x080D1D38	0x080D1D8F	thumb	Wave_Init
0x080D1D90	0x080D1E2B	thumb	Wave_Main
0x080D1E2C	0x080D1E6B	thumb	Wave_End
0x080D1E6C	0x080D1EFF	thumb	VBlankCB_Wave
0x080D1F00	0x080D1F37	thumb	Task_Spiral
0x080D1F38	0x080D250F	thumb	Spiral_UpdateFrame
0x080D2510	0x080D2597	thumb	Spiral_Init
0x080D2598	0x080D266B	thumb	Spiral_End
0x080D266C	0x080D273B	thumb	VBlankCB_Spiral
0x080D273C	0x080D275B	thumb	Task_Lorelei
0x080D275C	0x080D277B	thumb	Task_Bruno
0x080D277C	0x080D279B	thumb	Task_Agatha
0x080D279C	0x080D27BB	thumb	Task_Lance
0x080D27BC	0x080D27DB	thumb	Task_Blue
0x080D27DC	0x080D2813	thumb	DoMugshotTransition
0x080D2814	0x080D287B	thumb	Mugshot_Init
0x080D287C	0x080D293B	thumb	Mugshot_SetGfx
0x080D293C	0x080D2A27	thumb	Mugshot_ShowBanner
0x080D2A28	0x080D2AA3	thumb	Mugshot_StartOpponentSlide
0x080D2AA4	0x080D2ADF	thumb	Mugshot_WaitStartPlayerSlide
0x080D2AE0	0x080D2B97	thumb	Mugshot_WaitPlayerSlide
0x080D2B98	0x080D2C5F	thumb	Mugshot_GradualWhiteFade
0x080D2C60	0x080D2C97	thumb	Mugshot_InitFadeWhiteToBlack
0x080D2C98	0x080D2CE3	thumb	Mugshot_FadeToBlack
0x080D2CE4	0x080D2D23	thumb	Mugshot_End
0x080D2D24	0x080D2DBF	thumb	VBlankCB_Mugshots
0x080D2DC0	0x080D2E3F	thumb	VBlankCB_MugshotsFadeOut
0x080D2E40	0x080D2E77	thumb	HBlankCB_Mugshots
0x080D2E78	0x080D2FEF	thumb	Mugshots_CreateTrainerPics
0x080D2FF0	0x080D3017	thumb	SpriteCB_MugshotTrainerPic
0x080D3018	0x080D301B	thumb	MugshotTrainerPic_Pause
0x080D301C	0x080D3067	thumb	MugshotTrainerPic_Init
0x080D3068	0x080D3099	thumb	MugshotTrainerPic_Slide
0x080D309C	0x080D30C7	thumb	MugshotTrainerPic_SlideSlow
0x080D30C8	0x080D30F1	thumb	MugshotTrainerPic_SlideOffscreen
0x080D30F4	0x080D310B	thumb	SetTrainerPicSlideDirection
0x080D310C	0x080D3127	thumb	IncrementTrainerPicState
0x080D3128	0x080D313F	thumb	IsTrainerPicSlideDone
0x080D3140	0x080D3177	thumb	Task_Slice
0x080D3178	0x080D31F3	thumb	Slice_Init
0x080D31F4	0x080D32BF	thumb	Slice_Main
0x080D32C0	0x080D32FF	thumb	Slice_End
0x080D3300	0x080D3393	thumb	VBlankCB_Slice
0x080D3394	0x080D33BF	thumb	HBlankCB_Slice
0x080D33C0	0x080D33F7	thumb	Task_WhiteBarsFade
0x080D33F8	0x080D346F	thumb	WhiteBarsFade_Init
0x080D3470	0x080D34E3	thumb	WhiteBarsFade_StartBars
0x080D34E4	0x080D351F	thumb	WhiteBarsFade_WaitBars
0x080D3520	0x080D3587	thumb	WhiteBarsFade_BlendToBlack
0x080D3588	0x080D35C7	thumb	WhiteBarsFade_End
0x080D35C8	0x080D3663	thumb	VBlankCB_WhiteBarsFade
0x080D3664	0x080D36B3	thumb	VBlankCB_WhiteBarsFade_Blend
0x080D36B4	0x080D36F3	thumb	HBlankCB_WhiteBarsFade
0x080D36F4	0x080D37EB	thumb	SpriteCB_WhiteBarFade
0x080D37EC	0x080D3823	thumb	Task_GridSquares
0x080D3824	0x080D3877	thumb	GridSquares_Init
0x080D3878	0x080D38CF	thumb	GridSquares_Main
0x080D38D0	0x080D38FB	thumb	GridSquares_End
0x080D38FC	0x080D3933	thumb	Task_AngledWipes
0x080D3934	0x080D3997	thumb	AngledWipes_Init
0x080D3998	0x080D3A13	thumb	AngledWipes_SetWipeData
0x080D3A14	0x080D3AEF	thumb	AngledWipes_DoWipe
0x080D3AF0	0x080D3B5B	thumb	AngledWipes_TryEnd
0x080D3B5C	0x080D3B77	thumb	AngledWipes_StartNext
0x080D3B78	0x080D3C13	thumb	VBlankCB_AngledWipes
0x080D3C14	0x080D3C77	thumb	CreateIntroTask
0x080D3C78	0x080D3C95	thumb	IsIntroTaskDone
0x080D3C98	0x080D3CCF	thumb	Task_BattleTransition_Intro
0x080D3CD0	0x080D3D2B	thumb	TransitionIntro_FadeToGray
0x080D3D2C	0x080D3DA1	thumb	TransitionIntro_FadeFromGray
0x080D3DA4	0x080D3DC7	thumb	InitTransitionData
0x080D3DC8	0x080D3DD9	thumb	VBlankCB_BattleTransition
0x080D3DDC	0x080D3DFB	thumb	GetBg0TilemapDst
0x080D3DFC	0x080D3E33	thumb	GetBg0TilesDst
0x080D3E34	0x080D3E45	thumb	FadeScreenBlack
0x080D3E48	0x080D3EC3	thumb	SetSinWave
0x080D3EC4	0x080D405B	thumb	SetCircularMask
0x080D405C	0x080D40D5	thumb	InitBlackWipe
0x080D40D8	0x080D41D3	thumb	UpdateBlackWipe
0x080D41D4	0x080D41D5	thumb	LinkPartnerDummy
0x080D41D8	0x080D41F3	thumb	SetControllerToLinkPartner
0x080D41F4	0x080D4243	thumb	LinkPartnerBufferRunCommand
0x080D4244	0x080D427B	thumb	CompleteOnBattlerSpriteCallbackDummy
0x080D427C	0x080D42E3	thumb	FreeTrainerSpriteAfterSlide
0x080D42E4	0x080D432B	thumb	Intro_DelayAndEnd
0x080D432C	0x080D440F	thumb	Intro_WaitForHealthbox
0x080D4410	0x080D4563	thumb	Intro_ShowHealthbox
0x080D4564	0x080D45A3	thumb	WaitForMonAnimAfterLoad
0x080D45A4	0x080D4613	thumb	CompleteOnHealthbarDone
0x080D4614	0x080D467B	thumb	FreeMonSpriteAfterFaintAnim
0x080D467C	0x080D46EB	thumb	FreeMonSpriteAfterSwitchOutAnim
0x080D46EC	0x080D4701	thumb	CompleteOnInactiveTextPrinter
0x080D4704	0x080D477F	thumb	DoHitAnimBlinkSpriteEffect
0x080D4780	0x080D47EF	thumb	SwitchIn_ShowSubstitute
0x080D47F0	0x080D481F	thumb	SwitchIn_WaitAndEnd
0x080D4820	0x080D4917	thumb	SwitchIn_ShowHealthbox
